user_id,total_orders,total_spending,avg_order_value,total_items,first_order_date,last_order_date,recency_days,order_frequency,age,gender,occupation,monthly_income,family_size
68945,1,690,690.0,2,2019-09-27,2019-09-27,274,1.0,22,Male,Student,25001 to 50000,3
68946,3,9968,3322.6666666666665,21,2018-05-09,2020-01-20,159,0.004830917874396135,26,Female,Employee,25001 to 50000,2
68947,3,7463,2487.6666666666665,35,2018-03-19,2020-02-26,122,0.004231311706629055,23,Male,Employee,10001 to 25000,2
68948,1,1662,1662.0,25,2018-03-29,2018-03-29,821,1.0,21,Female,Employee,Below Rs.10000,2
68949,2,643,321.5,2,2017-11-28,2018-03-08,842,0.02,25,Male,Self Employeed,25001 to 50000,3
68950,3,99070,33023.333333333336,88,2018-04-04,2020-04-09,79,0.004076086956521739,24,Female,Employee,10001 to 25000,2
68952,2,551,275.5,2,2017-11-01,2020-02-28,120,0.002355712603062426,23,Female,Student,No Income,4
68953,2,310,155.0,2,2018-06-28,2020-03-13,106,0.003205128205128205,24,Male,Employee,More than 50000,3
68954,2,39963,19981.5,41,2018-07-06,2018-11-16,589,0.015037593984962405,22,Female,Student,No Income,2
68956,3,12865,4288.333333333333,15,2017-11-01,2020-02-28,120,0.0035335689045936395,23,Female,Employee,10001 to 25000,4
68959,1,347,347.0,1,2018-01-12,2018-01-12,897,1.0,23,Male,Student,No Income,4
68960,1,333,333.0,2,2019-05-31,2019-05-31,393,1.0,24,Female,Employee,25001 to 50000,3
68962,1,139,139.0,1,2018-08-21,2018-08-21,676,1.0,26,Female,Student,No Income,2
68963,2,3870,1935.0,4,2018-11-22,2019-02-11,502,0.024691358024691357,25,Female,Student,10001 to 25000,2
68964,2,1167,583.5,6,2018-10-18,2020-03-04,115,0.003976143141153081,28,Female,Employee,25001 to 50000,5
68965,1,162,162.0,1,2018-07-20,2018-07-20,708,1.0,25,Female,Student,No Income,3
68968,1,324,324.0,1,2018-01-12,2018-01-12,897,1.0,25,Female,Employee,25001 to 50000,3
68970,1,704,704.0,1,2018-04-13,2018-04-13,806,1.0,25,Female,Employee,More than 50000,1
68971,2,167,83.5,2,2017-12-15,2018-02-15,863,0.03225806451612903,25,Female,Employee,25001 to 50000,3
68973,3,1741,580.3333333333334,7,2018-06-12,2019-11-15,225,0.005758157389635317,24,Male,Student,No Income,3
68974,2,945,472.5,4,2018-04-13,2019-01-03,541,0.007547169811320755,22,Male,Employee,10001 to 25000,1
68975,1,333,333.0,1,2018-04-25,2018-04-25,794,1.0,28,Male,Employee,25001 to 50000,2
68980,1,153,153.0,1,2017-10-30,2017-10-30,971,1.0,27,Female,Employee,More than 50000,2
68981,1,1616,1616.0,4,2019-02-14,2019-02-14,499,1.0,22,Male,Student,No Income,3
68982,1,3769,3769.0,13,2019-09-10,2019-09-10,291,1.0,24,Female,Student,No Income,3
68983,2,880,440.0,2,2018-10-09,2019-04-30,424,0.009852216748768473,23,Female,Student,No Income,2
68984,2,519,259.5,2,2019-12-20,2020-01-28,151,0.05128205128205128,23,Female,Student,No Income,4
68985,2,2083,1041.5,5,2017-10-16,2018-05-30,759,0.008849557522123894,22,Female,Student,No Income,5
68986,1,222,222.0,1,2018-11-02,2018-11-02,603,1.0,23,Male,Student,Below Rs.10000,2
68987,1,2736,2736.0,10,2020-04-20,2020-04-20,68,1.0,32,Male,Employee,More than 50000,5
68988,2,1283,641.5,3,2018-02-15,2018-03-05,845,0.1111111111111111,25,Female,Student,No Income,2
68989,1,894,894.0,1,2018-12-28,2018-12-28,547,1.0,28,Male,Self Employeed,10001 to 25000,2
68990,3,4375,1458.3333333333333,9,2018-01-19,2019-08-13,319,0.005253940455341506,21,Female,Student,No Income,3
68992,3,27389,9129.666666666666,20,2018-03-14,2020-04-22,66,0.003896103896103896,26,Female,Self Employeed,10001 to 25000,5
68993,2,3653,1826.5,13,2018-06-05,2019-02-07,506,0.008097165991902834,32,Male,Employee,25001 to 50000,3
68995,4,2810,702.5,7,2018-01-08,2019-03-22,463,0.0091324200913242,21,Male,Student,No Income,5
68996,2,6282,3141.0,22,2018-05-09,2019-03-05,480,0.006666666666666667,24,Female,Self Employeed,25001 to 50000,3
68997,1,273,273.0,1,2018-11-29,2018-11-29,576,1.0,26,Male,Self Employeed,More than 50000,2
68998,1,46,46.0,1,2019-02-08,2019-02-08,505,1.0,21,Male,Employee,More than 50000,3
68999,1,1130,1130.0,4,2020-02-12,2020-02-12,136,1.0,29,Male,Employee,25001 to 50000,3
69001,2,1129,564.5,3,2018-05-22,2019-08-29,303,0.004310344827586207,24,Male,Student,No Income,2
69002,1,7824,7824.0,90,2018-09-25,2018-09-25,641,1.0,27,Male,Employee,25001 to 50000,2
69003,2,630,315.0,2,2018-02-06,2018-07-24,704,0.011904761904761904,23,Female,Student,No Income,3
69004,1,116,116.0,1,2018-10-19,2018-10-19,617,1.0,32,Male,Employee,More than 50000,6
69005,2,3398,1699.0,12,2018-03-01,2018-07-09,719,0.015384615384615385,22,Female,Student,No Income,2
69006,1,2181,2181.0,4,2019-03-29,2019-03-29,456,1.0,22,Female,Employee,25001 to 50000,4
69008,1,389,389.0,1,2019-09-24,2019-09-24,277,1.0,25,Female,Student,No Income,3
69011,2,233875,116937.5,196,2018-11-21,2020-03-19,100,0.004132231404958678,23,Female,Student,No Income,1
69012,2,524,262.0,2,2019-04-01,2019-08-08,324,0.015503875968992248,25,Male,Self Employeed,More than 50000,2
69013,3,2107,702.3333333333334,11,2019-06-24,2019-10-16,255,0.02631578947368421,29,Female,Employee,25001 to 50000,4
69014,3,2963,987.6666666666666,43,2017-10-31,2018-11-30,575,0.007594936708860759,27,Male,Self Employeed,25001 to 50000,6
69015,2,384,192.0,2,2018-11-30,2019-03-21,464,0.018018018018018018,25,Male,Self Employeed,10001 to 25000,3
69016,4,2834,708.5,6,2017-12-11,2020-05-05,53,0.0045662100456621,21,Male,Student,No Income,2
69017,6,4227,704.5,10,2018-08-17,2019-10-04,267,0.014527845036319613,23,Male,Student,No Income,3
69018,2,788,394.0,3,2018-04-24,2018-08-27,670,0.016,24,Female,Employee,10001 to 25000,4
69023,1,5574,5574.0,4,2019-01-28,2019-01-28,516,1.0,26,Male,Employee,More than 50000,4
69024,1,792,792.0,1,2019-09-02,2019-09-02,299,1.0,25,Female,Student,No Income,3
69025,1,176,176.0,1,2019-08-02,2019-08-02,330,1.0,20,Male,Student,No Income,2
69026,3,17124,5708.0,113,2018-03-12,2020-05-07,51,0.0038119440914866584,29,Male,Employee,25001 to 50000,4
69028,3,13583,4527.666666666667,13,2018-03-21,2018-08-23,674,0.01935483870967742,25,Male,Self Employeed,More than 50000,2
69029,2,1694,847.0,3,2018-06-20,2019-09-02,299,0.004555808656036446,29,Female,Employee,25001 to 50000,4
69030,3,4277,1425.6666666666667,4,2018-03-30,2020-03-24,95,0.004137931034482759,27,Male,Self Employeed,25001 to 50000,6
69033,4,8736,2184.0,21,2017-11-02,2020-06-12,15,0.004197271773347324,24,Male,Student,No Income,2
69034,3,2806,935.3333333333334,4,2018-03-05,2018-12-21,554,0.010309278350515464,26,Female,Self Employeed,10001 to 25000,5
69035,2,5764,2882.0,5,2018-03-30,2018-11-27,578,0.008264462809917356,32,Male,Employee,25001 to 50000,3
69036,3,32023,10674.333333333334,122,2017-11-28,2020-03-05,114,0.0036231884057971015,29,Male,Self Employeed,More than 50000,6
69038,2,445,222.5,2,2019-12-04,2020-05-08,50,0.01282051282051282,24,Female,Self Employeed,25001 to 50000,3
69040,2,4463,2231.5,33,2017-10-18,2019-11-01,239,0.002688172043010753,31,Male,Employee,More than 50000,3
69041,1,2630,2630.0,30,2017-10-27,2017-10-27,974,1.0,29,Male,Employee,25001 to 50000,3
69042,1,185,185.0,1,2019-11-19,2019-11-19,221,1.0,22,Male,Student,No Income,3
69044,2,523,261.5,2,2018-04-06,2019-09-03,298,0.003883495145631068,27,Male,Employee,25001 to 50000,2
69046,1,292,292.0,2,2019-09-27,2019-09-27,274,1.0,30,Male,Employee,More than 50000,6
69048,2,6042,3021.0,9,2019-10-14,2019-12-05,205,0.038461538461538464,28,Male,Employee,25001 to 50000,3
69049,3,39366,13122.0,77,2018-11-19,2019-10-24,247,0.008849557522123894,23,Female,Student,No Income,2
69050,1,144,144.0,1,2019-07-23,2019-07-23,340,1.0,30,Male,Self Employeed,More than 50000,1
69052,1,97,97.0,1,2017-10-27,2017-10-27,974,1.0,26,Female,Employee,Below Rs.10000,6
69053,1,106,106.0,1,2017-12-27,2017-12-27,913,1.0,25,Male,Self Employeed,More than 50000,3
69054,3,13819,4606.333333333333,154,2017-11-08,2019-09-18,283,0.004418262150220913,31,Male,Employee,Below Rs.10000,1
69055,2,12912,6456.0,121,2018-06-01,2020-03-12,107,0.003076923076923077,23,Female,Employee,25001 to 50000,2
69057,1,852,852.0,1,2018-04-10,2018-04-10,809,1.0,27,Female,Employee,More than 50000,2
69059,2,792,396.0,2,2017-12-20,2018-07-09,719,0.009950248756218905,24,Female,Student,No Income,3
69061,1,259,259.0,1,2020-05-22,2020-05-22,36,1.0,23,Female,Student,No Income,4
69062,3,2759,919.6666666666666,9,2018-05-15,2019-02-14,499,0.01090909090909091,22,Female,Student,No Income,5
69063,2,1981,990.5,8,2018-02-28,2019-02-25,488,0.0055248618784530384,23,Male,Student,Below Rs.10000,2
69064,5,11486,2297.2,11,2017-10-30,2020-01-17,162,0.006180469715698393,23,Male,Student,No Income,5
69065,4,28115,7028.75,110,2018-06-14,2020-03-24,95,0.0061633281972265025,20,Female,Student,No Income,4
69067,3,193352,64450.666666666664,101,2017-11-02,2020-04-16,72,0.0033482142857142855,22,Male,Student,Below Rs.10000,3
69068,3,1440,480.0,5,2019-01-30,2020-04-16,72,0.006787330316742082,22,Female,Student,No Income,6
69069,1,102384,102384.0,107,2019-06-10,2019-06-10,383,1.0,22,Male,Student,Below Rs.10000,4
69070,3,23727,7909.0,85,2018-09-18,2019-03-07,478,0.01764705882352941,27,Female,Employee,More than 50000,2
69071,3,95282,31760.666666666668,62,2018-08-24,2019-08-01,331,0.008771929824561403,22,Male,Student,No Income,3
69072,1,1333,1333.0,1,2017-11-29,2017-11-29,941,1.0,24,Female,Student,No Income,3
69073,1,2894,2894.0,8,2019-07-05,2019-07-05,358,1.0,23,Female,Student,No Income,2
69074,1,12250,12250.0,5,2019-08-30,2019-08-30,302,1.0,23,Female,Student,No Income,4
69076,4,1426,356.5,4,2018-06-13,2019-08-13,319,0.009389671361502348,23,Male,Student,Below Rs.10000,2
69077,4,2381,595.25,9,2018-05-11,2019-12-10,200,0.006920415224913495,23,Male,Student,No Income,5
69078,1,181,181.0,1,2018-02-28,2018-02-28,850,1.0,21,Male,Student,No Income,4
69080,3,8398,2799.3333333333335,16,2017-11-03,2019-05-10,414,0.0054249547920434,24,Female,Student,No Income,6
69082,2,888,444.0,2,2018-06-26,2018-10-22,614,0.01694915254237288,23,Female,Student,No Income,3
69084,2,532,266.0,2,2017-12-11,2018-10-24,612,0.006309148264984227,21,Female,Student,Below Rs.10000,1
69085,4,41171,10292.75,26,2018-06-11,2020-02-24,124,0.006420545746388443,24,Male,Student,No Income,3
69086,1,472,472.0,1,2018-07-18,2018-07-18,710,1.0,22,Male,Student,No Income,4
69087,1,102,102.0,1,2020-06-03,2020-06-03,24,1.0,22,Female,Student,No Income,4
69090,1,255,255.0,2,2018-08-17,2018-08-17,680,1.0,25,Male,Student,No Income,3
69091,1,28185,28185.0,27,2019-01-28,2019-01-28,516,1.0,22,Female,Student,No Income,5
69092,2,301,150.5,2,2017-10-12,2019-06-03,390,0.00333889816360601,22,Male,Student,No Income,3
69093,1,14667,14667.0,40,2019-04-29,2019-04-29,425,1.0,23,Female,Employee,10001 to 25000,3
69094,1,74,74.0,1,2019-12-24,2019-12-24,186,1.0,22,Male,Student,Below Rs.10000,4
69095,5,4106,821.2,16,2017-11-30,2019-05-23,401,0.00927643784786642,22,Female,Employee,10001 to 25000,5
69096,3,1764,588.0,10,2018-08-08,2019-09-26,275,0.007246376811594203,22,Male,Student,No Income,4
69097,5,12320,2464.0,239,2018-03-07,2019-04-24,430,0.012106537530266344,25,Male,Employee,More than 50000,4
69098,1,194,194.0,1,2018-04-12,2018-04-12,807,1.0,22,Female,Student,10001 to 25000,5
69099,1,126806,126806.0,44,2017-11-10,2017-11-10,960,1.0,22,Female,Student,No Income,2
69100,3,2653,884.3333333333334,6,2018-01-16,2020-02-13,135,0.00395778364116095,25,Male,Student,10001 to 25000,3
69101,3,19306,6435.333333333333,190,2018-06-26,2020-03-26,93,0.004694835680751174,25,Male,Student,No Income,5
69102,1,4856,4856.0,4,2018-11-01,2018-11-01,604,1.0,32,Female,House wife,No Income,5
69103,2,2565,1282.5,9,2018-01-15,2019-10-03,268,0.003194888178913738,23,Female,Student,No Income,3
69104,2,21708,10854.0,33,2018-03-06,2019-11-22,218,0.003194888178913738,23,Female,Student,No Income,4
69106,1,7250,7250.0,15,2018-11-15,2018-11-15,590,1.0,23,Male,Student,No Income,3
69107,2,443037,221518.5,281,2018-04-11,2019-10-17,254,0.0036101083032490976,23,Male,Student,No Income,4
69109,3,15528,5176.0,150,2017-10-10,2019-02-12,501,0.006122448979591836,22,Male,Student,No Income,5
69110,1,231,231.0,1,2019-03-18,2019-03-18,467,1.0,27,Female,Self Employeed,10001 to 25000,2
69111,2,120,60.0,2,2018-04-04,2018-09-25,641,0.011494252873563218,24,Female,Student,No Income,3
69112,1,222,222.0,1,2019-05-21,2019-05-21,403,1.0,23,Male,Student,No Income,2
69113,1,676,676.0,3,2019-03-18,2019-03-18,467,1.0,23,Female,Student,No Income,3
69114,1,93,93.0,1,2018-09-25,2018-09-25,641,1.0,22,Female,Student,10001 to 25000,5
69115,1,296,296.0,1,2018-05-09,2018-05-09,780,1.0,23,Female,Student,No Income,5
69116,1,250,250.0,1,2019-02-14,2019-02-14,499,1.0,23,Female,Student,No Income,2
69117,1,2718,2718.0,8,2018-09-12,2018-09-12,654,1.0,24,Male,Student,No Income,3
69118,1,12241,12241.0,42,2019-07-03,2019-07-03,360,1.0,25,Male,Student,No Income,2
69120,3,8204,2734.6666666666665,8,2017-10-20,2019-02-18,495,0.006172839506172839,28,Female,Student,No Income,2
69122,1,5468,5468.0,9,2020-05-05,2020-05-05,53,1.0,24,Female,Student,No Income,3
69123,2,55977,27988.5,51,2018-03-21,2019-09-19,282,0.003656307129798903,31,Male,Employee,More than 50000,5
69124,2,23602,11801.0,11,2017-11-16,2018-10-18,618,0.005952380952380952,25,Male,Student,No Income,4
69125,2,98389,49194.5,81,2019-03-01,2019-11-27,213,0.007380073800738007,23,Male,Student,No Income,5
69126,2,1509,754.5,2,2018-08-21,2019-01-16,528,0.013513513513513514,22,Male,Student,No Income,3
69128,2,879,439.5,2,2017-11-17,2019-09-16,285,0.0029940119760479044,23,Male,Student,No Income,4
69130,2,167,83.5,2,2018-01-05,2018-03-12,838,0.030303030303030304,25,Male,Student,No Income,6
69132,3,64922,21640.666666666668,59,2018-02-08,2018-07-20,708,0.018518518518518517,23,Female,Student,No Income,4
69133,1,65,65.0,1,2019-05-15,2019-05-15,409,1.0,23,Female,Student,No Income,4
69135,1,15060,15060.0,20,2019-08-02,2019-08-02,330,1.0,22,Male,Student,No Income,4
69137,2,57056,28528.0,14,2017-11-17,2019-09-18,283,0.0029850746268656717,25,Female,Student,No Income,3
69139,1,491,491.0,1,2020-03-09,2020-03-09,110,1.0,26,Male,Student,No Income,4
69140,1,3065,3065.0,1,2018-08-09,2018-08-09,688,1.0,24,Female,Student,25001 to 50000,3
69141,2,5195,2597.5,16,2018-11-08,2019-09-23,278,0.006269592476489028,26,Male,Student,No Income,4
69142,1,1477,1477.0,1,2018-11-14,2018-11-14,591,1.0,21,Male,Student,No Income,4
69143,2,24820,12410.0,43,2018-12-19,2019-11-05,235,0.006230529595015576,22,Female,Student,No Income,3
69144,2,2704,1352.0,8,2017-10-11,2019-12-12,198,0.0025252525252525255,24,Male,Student,No Income,5
69145,1,1616,1616.0,8,2019-10-17,2019-10-17,254,1.0,24,Male,Student,10001 to 25000,4
69146,2,699,349.5,2,2018-04-04,2019-08-23,309,0.003952569169960474,23,Female,Student,No Income,3
69147,1,218,218.0,1,2020-06-05,2020-06-05,22,1.0,23,Male,Student,No Income,3
69148,2,4296,2148.0,4,2019-05-03,2019-07-10,353,0.029411764705882353,22,Male,Student,No Income,3
69149,3,1051,350.3333333333333,3,2018-02-08,2018-11-28,577,0.010238907849829351,23,Male,Student,No Income,3
69150,3,34004,11334.666666666666,122,2018-11-28,2020-01-09,170,0.007371007371007371,24,Female,Student,No Income,4
69151,1,102,102.0,1,2019-09-09,2019-09-09,292,1.0,24,Male,Student,No Income,5
69152,2,11315,5657.5,45,2018-07-27,2020-01-02,177,0.003816793893129771,25,Male,Student,No Income,1
69153,2,2416,1208.0,17,2018-06-05,2020-03-26,93,0.0030303030303030303,25,Male,Student,No Income,5
69156,1,15657,15657.0,17,2020-06-15,2020-06-15,12,1.0,26,Male,Self Employeed,10001 to 25000,1
69157,2,22375,11187.5,94,2017-11-20,2020-02-03,145,0.002484472049689441,22,Male,Student,No Income,2
69158,2,741,370.5,2,2017-10-19,2019-12-13,197,0.0025477707006369425,24,Female,Student,No Income,3
69159,1,120,120.0,1,2017-11-03,2017-11-03,967,1.0,23,Male,Student,No Income,1
69160,1,745,745.0,1,2019-05-28,2019-05-28,396,1.0,25,Male,Student,No Income,1
69161,1,319,319.0,1,2020-04-16,2020-04-16,72,1.0,23,Female,Student,No Income,5
69162,3,1264,421.3333333333333,26,2018-02-07,2019-08-05,327,0.0055147058823529415,23,Female,Student,No Income,5
69163,4,12680,3170.0,13,2017-10-10,2019-09-02,299,0.005780346820809248,26,Male,Employee,25001 to 50000,5
69165,3,25935,8645.0,48,2018-02-08,2019-07-05,358,0.005859375,24,Female,Student,10001 to 25000,3
69166,1,1690,1690.0,11,2017-12-05,2017-12-05,935,1.0,23,Male,Student,No Income,2
69167,1,435,435.0,4,2019-10-08,2019-10-08,263,1.0,22,Female,Employee,10001 to 25000,3
69168,1,6065,6065.0,6,2018-07-16,2018-07-16,712,1.0,24,Female,Student,No Income,3
69169,2,2814,1407.0,3,2018-06-25,2020-05-19,39,0.002881844380403458,26,Male,Employee,25001 to 50000,2
69170,2,407,203.5,2,2018-09-05,2020-04-28,60,0.0033277870216306157,28,Male,Employee,More than 50000,3
69171,2,722,361.0,2,2017-10-20,2019-05-13,411,0.0035087719298245615,26,Male,Employee,More than 50000,2
69173,3,9907,3302.3333333333335,28,2017-12-11,2019-08-23,309,0.004838709677419355,25,Male,Employee,Below Rs.10000,2
69174,1,32,32.0,1,2019-05-29,2019-05-29,395,1.0,18,Male,Student,No Income,5
69175,2,14278,7139.0,61,2019-04-03,2020-05-27,31,0.004761904761904762,21,Male,Student,No Income,4
69176,1,7745,7745.0,10,2019-04-17,2019-04-17,437,1.0,25,Male,Student,No Income,1
69177,1,120,120.0,1,2020-01-13,2020-01-13,166,1.0,25,Male,Student,Below Rs.10000,2
69178,2,14856,7428.0,171,2019-02-15,2020-05-15,43,0.004395604395604396,23,Female,Student,No Income,5
69179,1,8759,8759.0,7,2018-06-25,2018-06-25,733,1.0,23,Male,Employee,10001 to 25000,2
69180,1,22097,22097.0,224,2020-02-11,2020-02-11,137,1.0,25,Female,Employee,25001 to 50000,4
69181,1,407,407.0,1,2019-02-11,2019-02-11,502,1.0,31,Female,House wife,No Income,5
69183,2,676,338.0,3,2018-06-27,2019-05-08,416,0.006349206349206349,32,Female,Employee,25001 to 50000,5
69185,2,963,481.5,6,2018-02-26,2019-07-26,337,0.003883495145631068,27,Female,Self Employeed,More than 50000,5
69186,1,9065,9065.0,18,2018-11-15,2018-11-15,590,1.0,26,Male,Self Employeed,25001 to 50000,3
69188,2,3672,1836.0,14,2018-08-08,2019-02-26,487,0.009900990099009901,32,Male,Employee,More than 50000,5
69189,3,219823,73274.33333333333,196,2018-01-05,2019-01-11,533,0.008086253369272238,24,Male,Self Employeed,More than 50000,6
69191,2,9838,4919.0,6,2017-10-19,2019-04-05,449,0.00375234521575985,23,Male,Student,No Income,3
69192,5,13990,2798.0,33,2017-10-26,2019-12-05,205,0.006493506493506494,25,Male,Student,No Income,4
69193,1,20134,20134.0,69,2020-01-10,2020-01-10,169,1.0,23,Male,Student,No Income,3
69194,2,4935,2467.5,9,2020-04-20,2020-06-02,25,0.046511627906976744,23,Female,Student,No Income,4
69196,1,241,241.0,1,2019-05-29,2019-05-29,395,1.0,32,Female,Employee,More than 50000,1
69197,1,389,389.0,1,2019-05-08,2019-05-08,416,1.0,23,Male,Student,No Income,2
69198,4,8356,2089.0,34,2018-03-15,2018-12-13,562,0.014652014652014652,19,Male,Student,No Income,2
69199,3,1102,367.3333333333333,3,2018-03-27,2019-09-11,290,0.005628517823639775,19,Female,Student,No Income,4
69203,2,39241,19620.5,120,2019-02-05,2020-04-30,58,0.0044444444444444444,26,Female,Employee,More than 50000,3
69204,2,20445,10222.5,125,2018-01-03,2018-08-23,674,0.008620689655172414,22,Female,Student,Below Rs.10000,4
69205,2,1445,722.5,3,2019-02-06,2019-05-22,402,0.01904761904761905,23,Male,Student,No Income,3
69206,1,4009,4009.0,18,2019-08-07,2019-08-07,325,1.0,22,Female,Student,No Income,3
69207,3,39560,13186.666666666666,19,2018-06-18,2020-01-27,152,0.00510204081632653,25,Male,Employee,25001 to 50000,2
69208,1,1472,1472.0,3,2019-11-06,2019-11-06,234,1.0,30,Female,House wife,No Income,5
69209,1,194,194.0,1,2017-12-18,2017-12-18,922,1.0,24,Male,Student,No Income,3
69211,3,14570,4856.666666666667,26,2018-10-31,2020-01-29,150,0.006593406593406593,23,Male,Student,More than 50000,3
69213,1,324,324.0,1,2019-03-22,2019-03-22,463,1.0,32,Male,Employee,10001 to 25000,4
69215,3,6579,2193.0,24,2018-01-29,2019-06-18,375,0.005940594059405941,23,Male,Student,More than 50000,3
69216,1,139,139.0,1,2017-12-08,2017-12-08,932,1.0,23,Female,Student,No Income,4
69217,2,387107,193553.5,248,2018-03-16,2018-08-15,682,0.013157894736842105,20,Male,Student,No Income,2
69218,4,280106,70026.5,5345,2018-01-25,2018-09-12,654,0.017391304347826087,21,Male,Student,No Income,2
69219,2,1542,771.0,4,2018-02-02,2018-05-10,779,0.020618556701030927,24,Female,Self Employeed,10001 to 25000,5
69220,2,797,398.5,4,2017-11-07,2018-10-17,619,0.005813953488372093,23,Female,Student,No Income,4
69221,2,2032,1016.0,8,2018-06-04,2019-07-23,340,0.004830917874396135,25,Male,Employee,25001 to 50000,3
69224,1,65,65.0,1,2019-05-27,2019-05-27,397,1.0,20,Female,Student,No Income,2
69226,1,16667,16667.0,100,2018-06-20,2018-06-20,738,1.0,26,Male,Employee,More than 50000,3
69227,1,106,106.0,1,2019-01-22,2019-01-22,522,1.0,25,Male,Employee,10001 to 25000,4
69228,3,12944,4314.666666666667,12,2018-04-30,2020-04-29,59,0.00410958904109589,26,Male,Employee,25001 to 50000,3
69229,2,1004,502.0,4,2018-07-10,2018-12-12,563,0.012903225806451613,26,Female,Employee,25001 to 50000,3
69230,3,6180,2060.0,5,2019-02-04,2020-04-09,79,0.0069767441860465115,27,Male,Employee,More than 50000,4
69232,1,3741,3741.0,9,2018-12-14,2018-12-14,561,1.0,24,Female,Student,No Income,5
69235,1,1769,1769.0,6,2019-12-16,2019-12-16,194,1.0,22,Male,Student,No Income,1
69236,1,46,46.0,1,2019-05-24,2019-05-24,400,1.0,26,Female,Student,Below Rs.10000,3
69237,2,7194,3597.0,8,2019-06-07,2019-10-07,264,0.01639344262295082,27,Male,Employee,25001 to 50000,1
69238,2,2134,1067.0,14,2018-03-06,2018-06-20,738,0.018867924528301886,25,Female,Student,No Income,3
69239,1,79,79.0,1,2019-10-25,2019-10-25,246,1.0,24,Male,Employee,Below Rs.10000,2
69240,3,6551,2183.6666666666665,50,2018-06-28,2019-08-08,324,0.007389162561576354,23,Female,Employee,10001 to 25000,6
69244,1,130,130.0,1,2019-05-02,2019-05-02,422,1.0,25,Female,Self Employeed,25001 to 50000,3
69245,1,1069,1069.0,5,2020-05-14,2020-05-14,44,1.0,29,Female,Employee,More than 50000,3
69247,1,190,190.0,1,2019-01-28,2019-01-28,516,1.0,22,Female,Employee,25001 to 50000,4
69248,1,7269,7269.0,6,2018-04-20,2018-04-20,799,1.0,22,Male,Student,No Income,2
69249,1,39898,39898.0,40,2018-03-01,2018-03-01,849,1.0,32,Female,House wife,No Income,5
69250,1,36116,36116.0,168,2019-01-08,2019-01-08,536,1.0,28,Male,Employee,More than 50000,1
69251,1,6736,6736.0,10,2018-06-19,2018-06-19,739,1.0,22,Male,Student,No Income,2
69253,2,204,102.0,2,2018-03-29,2018-08-31,666,0.012903225806451613,26,Female,Employee,25001 to 50000,2
69254,2,31908,15954.0,401,2018-04-06,2019-07-04,359,0.004405286343612335,31,Male,Self Employeed,More than 50000,6
69255,3,1644,548.0,3,2018-07-30,2018-10-26,610,0.03409090909090909,24,Male,Student,No Income,3
69256,1,694,694.0,3,2020-02-07,2020-02-07,141,1.0,24,Male,Employee,25001 to 50000,2
69259,5,39555,7911.0,131,2017-12-15,2019-08-19,313,0.008169934640522876,24,Female,Self Employeed,More than 50000,2
69260,4,9848,2462.0,11,2018-12-20,2020-04-27,61,0.008097165991902834,22,Female,Student,No Income,3
69261,1,54588,54588.0,49,2020-02-13,2020-02-13,135,1.0,19,Male,Student,No Income,6
69262,3,2463,821.0,9,2018-03-12,2019-05-13,411,0.00702576112412178,25,Male,Employee,More than 50000,6
69264,2,1296,648.0,3,2018-04-30,2020-05-07,51,0.0027100271002710027,23,Female,Student,No Income,2
69265,2,3176,1588.0,4,2019-06-05,2019-06-07,386,1.0,23,Male,Student,No Income,2
69266,1,565,565.0,1,2019-11-11,2019-11-11,229,1.0,24,Male,Student,No Income,5
69267,1,88,88.0,1,2018-01-08,2018-01-08,901,1.0,22,Female,Employee,25001 to 50000,4
69268,2,7500,3750.0,81,2018-01-29,2019-03-13,472,0.004901960784313725,26,Male,Employee,More than 50000,4
69269,3,14662,4887.333333333333,69,2017-10-09,2019-03-18,467,0.005714285714285714,25,Female,Student,No Income,3
69270,2,16046,8023.0,18,2019-11-08,2020-06-03,24,0.009615384615384616,20,Male,Student,No Income,2
69271,1,463,463.0,1,2018-10-11,2018-10-11,625,1.0,29,Male,Employee,25001 to 50000,4
69272,1,181,181.0,1,2019-06-04,2019-06-04,389,1.0,23,Female,Student,No Income,1
69273,2,1190,595.0,4,2019-05-08,2019-05-17,407,0.2222222222222222,25,Male,Self Employeed,More than 50000,2
69274,2,3334,1667.0,17,2019-05-16,2019-09-23,278,0.015384615384615385,29,Female,Employee,25001 to 50000,4
69275,1,1444,1444.0,2,2019-12-27,2019-12-27,183,1.0,27,Male,Self Employeed,25001 to 50000,6
69276,4,5671,1417.75,11,2019-11-15,2020-05-29,29,0.02040816326530612,25,Male,Self Employeed,10001 to 25000,3
69277,1,185,185.0,3,2020-04-07,2020-04-07,81,1.0,21,Male,Student,No Income,2
69278,1,574,574.0,2,2017-11-03,2017-11-03,967,1.0,23,Male,Student,No Income,3
69280,2,6477,3238.5,81,2017-11-21,2020-01-24,155,0.0025188916876574307,32,Male,Self Employeed,10001 to 25000,3
69281,1,101046,101046.0,163,2018-09-28,2018-09-28,638,1.0,28,Male,Employee,25001 to 50000,5
69285,1,4782,4782.0,8,2018-07-23,2018-07-23,705,1.0,21,Female,Student,No Income,1
69286,1,130,130.0,1,2019-07-17,2019-07-17,346,1.0,23,Female,Student,No Income,2
69288,1,148,148.0,1,2018-10-01,2018-10-01,635,1.0,32,Male,Employee,More than 50000,5
